row_id,tweet_id,created_at,user,location,text
142,'1263613109366861825,5/21/20 23:30,Dancutsfilm,Orlando | ATL,"I was very critical of our governor when this COVID19 stuff started, but he has come around &amp; made moves that saved… https://t.co/pkI1NeZfYm"
143,'1263613107953336320,5/21/20 23:30,CatalystInc,HQ New York City - Global,"#FlexWork should be a cultural #norm, NOT an accommodation. Steps to get there:

1. Consider ALL types of flex work… https://t.co/EYgcyBtga0"
144,'1263613106153979904,5/21/20 23:30,EdouardDugas,"Laval, Québec","He doesn't care who dies.

#polqc #polcan #usa #Trump #gop #rnc #Covid19 #pandemic https://t.co/yij4DdMHaY"
145,'1263613103402614784,5/21/20 23:30,TheLogNewspaper,"Fountain Valley, CA",Two signs stood in front of the #SantaBarbara Harbor boat launch ramp on April 26: one sign signaled the delay of o… https://t.co/mxt7ciyD4H
146,'1263613102051872768,5/21/20 23:30,mokutomoku,日本・首都圏,"@Olympics FCCJ（The Foreign Correspondents' Club of Japan）insulted 
Tokyo 2020 Olympic Games  modifying Tokyo Olympi… https://t.co/U3XbCJQN5d"
147,'1263613101720702977,5/21/20 23:30,shannaday12,Keller Williams Realty UT & AZ,Will Our Real Estate Market Plummet Because Of Covid19? https://t.co/GQqRLjBGd0 https://t.co/Ea8FjxGFQe
148,'1263613100823138306,5/21/20 23:30,globalissuesweb,"Greater Portland, Oregon, USA","Coronavirus live news: Trump pushes to open churches as Brazil death toll passes 20,000 https://t.co/Nxy2sFfsVY https://t.co/ffwcFipODe"
149,'1263613100776919041,5/21/20 23:30,biblicalrecord,"Cary, North Carolina",Eleven-year-old Abby* donated money she'd saved for a beach trip to the @IMB_SBC to help with a shortfall due to th… https://t.co/pLDJQv9UDA
150,'1263613100504342530,5/21/20 23:30,lauradionjones,"Naples, FL",Luckily President @realDonaldTrump now’s to not one. Masks are a false flag &amp; subservient hoax.… https://t.co/B4r8LLrohL
151,'1263613099984203778,5/21/20 23:30,ghidigital,London,Infographic: Tips for proving your content value during COVID-19 https://t.co/mR55kmL8Eh https://t.co/McoyVKKaVs
152,'1263613095777382400,5/21/20 23:30,avenueliving,Western Canada,"With the ongoing uncertainty surrounding the COVID-19 pandemic, we pledged $100,000 to our local community food ban… https://t.co/yaGQ3W30vj"
153,'1263613094892392448,5/21/20 23:30,rideauinstitute,Ottawa,@FP_Champagne Somehow this article manages to avoid saying anything about the devastating impact of years of U.S. s… https://t.co/tPlzXkyuuX
154,'1263613094246469632,5/21/20 23:30,ChadCHarvey,"Pennsylvania, USA",What are leaders of character and depth doing to position their organizations for success during COVID-19? Here are… https://t.co/VFCXcyBuLn
155,'1263613094107860993,5/21/20 23:30,RuebenVonRuden,"California, USA","@tribelaw If I had a loved one who died from Covid-19, I would hire atop attorney to sue Trump for gross negligence… https://t.co/0EoMk0Q1iF"
156,'1263613093806067712,5/21/20 23:30,Regyouth,"Limerick, Ireland",@Gashsby I would have got Covid-19 if I was daft enough to go down there.
157,'1263613093541826561,5/21/20 23:30,HealthierIT,Chicago,"Instead of getting the patient to the hospital, the hospital can come to them. A machine that is self-shielding can… https://t.co/lGfqMsDTjC"
158,'1263613093495672832,5/21/20 23:30,Lance_Crossley,"Toronto, Canada",This should be Canada's strategy statement for Covid 19. 👍👍👍 https://t.co/bLp0inztYS
159,'1263613092547756033,5/21/20 23:30,UNHCRCanada,"Ottawa, Canada","🇨🇦❤️Here's some beautiful art created by Canadians for our Youth With Refugees art contest!

If you are between 12-… https://t.co/qzXENWbesU"
160,'1263613091406729216,5/21/20 23:30,suzieqresist,"Spokane Valley, WA",Looks like the military is just now starting to test our soldiers over in Poland for covid19.
161,'1263613090756800514,5/21/20 23:30,pndblog,"New York, NY","PND Poll: How long it will take for your organization to get back to ""business as usual""? https://t.co/cHYdYqmHlA… https://t.co/FSdNnEtC7j"
162,'1263613090257604610,5/21/20 23:30,HTTech,"New Delhi, India","Google-Apple’s Exposure Notification tech now rolling out 

@httweets
https://t.co/JfNN8aamg5 https://t.co/BkqcuHZKzV"
163,'1263613089930522624,5/21/20 23:30,Designhilldh,United States,How Can Freelancers Handle Job Uncertainty During The #COVID19 Crisis? https://t.co/NnBsTocgeU
164,'1263613089825656833,5/21/20 23:30,Crown_Financial,"Madison, Mississippi","New York Subways Test Germicidal UV Light to Kill COVID-19 #UVLight #crown
https://t.co/nvTLRLDSpr https://t.co/xVcMILIJZu"
165,'1263613089691336706,5/21/20 23:30,FortuneMagazine,New York,"Hospitals, insurers, and drugmakers all have different roles—and different stakes—in the business of COVID-19. https://t.co/QchXURC7os"
166,'1263613089506717696,5/21/20 23:30,ImagineWorldas1,USA,"US has three months to prepare for second Covid-19 wave, say scientists

Experts fault the Trump administration for… https://t.co/VNpbo6QA0Q"
167,'1263613089171361792,5/21/20 23:30,CityNewsWPG,"Winnipeg, MB",‘I didn’t want to give the press the pleasure of seeing it’: Donald Trump claims he wore a face mask during his tou… https://t.co/UoW8vUwgnu
168,'1263613088974229504,5/21/20 23:30,HuffPostCanada,Canada,"“Sometimes it doesn't take much just to let people know that they're not alone in these difficult times.”
https://t.co/F9YNyDFzSm"
169,'1263613087954997248,5/21/20 23:30,lizstl13,,@smotus @NormOrnstein @ezraklein People who understand science and respect expert opinions realize COVID-19 is dangerous.
170,'1263613087292194818,5/21/20 23:30,SEIU521,North Central California,"""Everybody's worried, everybody's stressed. We're just doing the best we can to look out for each other""; Tell Cong… https://t.co/1GcOyYBJVZ"
171,'1263613086839255040,5/21/20 23:30,freespeechtv,"Denver, Colorado","From Syria to U.S.-Mexico Border, Refugees Worldwide Face Hunger &amp; Deprivation as COVID-19 Spreads… https://t.co/eF048BuGUL"
172,'1263613086143066121,5/21/20 23:30,feniangirl,,@RealJamesWoods @gebr71 What the tyrannical governor's take on this? Obviously Covid19 is not the only threat in MI… https://t.co/d2nE8U77T3
173,'1263613085232873473,5/21/20 23:30,TomthunkitsMind,"Atlanta, GA",Everyone will know someone hurt by COVID19. Trump's lies &amp; incompetence may be to blame. Let's not allow his selfis… https://t.co/UsWkWtSXIf
174,'1263613085182570499,5/21/20 23:30,DiabloMagazine,"East Bay, CA","Top Tickets, At-Home Edition: @FirehouseArts's online exhibition of art created during the COVID-19 shutdown; a pod… https://t.co/c54QPZn2GI"
175,'1263613085073506305,5/21/20 23:30,gtchatmod,U.S.,"Join us in 1/2 hour for Global #gtchat (#giftED #talented) Powered by #TAGT @TXGifted Our topic: ""GT #Education Pos… https://t.co/khdkUGIPhu"
176,'1263613083118903299,5/21/20 23:30,TMZ_Sports,"Los Angeles, CA ","Auburn Legendary Coach Pat Dye Hospitalized with COVID-19, 'Very Weak' https://t.co/wXP6pRqdsr"
177,'1263613083030716416,5/21/20 23:30,aflfeeds,,Tigers waiting for AFL approval to find work for Pickett #AFL: Richmond premiership hero Marlion Pickett is seeking… https://t.co/r636SIkzQg
178,'1263613082389143553,5/21/20 23:30,gomedici,"New York, Bangalore, Singapore","COVID-19 Lockdown: AI Chatbots to Lead BFSI Customer Services

Companies that had invested in AI chatbots earlier a… https://t.co/GtKARSOuIx"
179,'1263613082238148610,5/21/20 23:30,DeccanHerald,India,Zhang also dismissed US President Donald Trump’s threat to move the global supply chains away from China post-COVID… https://t.co/eW06kuLhX5
180,'1263613082187726848,5/21/20 23:30,edwonkkimmy,"Austin, Texas",Guidance for COVID-19 pub ed funding is out today. Formulas are out tomorrow. Entirely focused on low-income school… https://t.co/j6zBf8OSNe
181,'1263613081944576000,5/21/20 23:30,ProphDaily,"Kansas, USA","U.S.-China Tension Over Trade, Covid-19 Rises in South China Sea - Bloomberg https://t.co/x8G0ayZvST"
182,'1263613080430395400,5/21/20 23:30,LiveScience,NYC,The #vaccine seems safe and able to prompt the body to produce antibodies against the #coronavirus at levels compar… https://t.co/BgOdIRAKM6
183,'1263613080262651905,5/21/20 23:30,CityofDoverNH,"Dover, New Hampshire",Absentee ballots are available to all voters for the Sept. 2020 primary and Nov. 2020 general elections due to the… https://t.co/fBmrA2nkzI
184,'1263613080186961920,5/21/20 23:30,cestleiden,,The United Nations called on Venezuela’s feuding political leaders Wednesday to urgently resume serious negotiations https://t.co/BM9WHP4FMp
185,'1263613079826415621,5/21/20 23:30,Renoqueen,"Victoria, Australia","Watch 𝐓𝐡𝐞 𝐓𝐡𝐫𝐢𝐯𝐞 𝐧𝐨𝐭 𝐉𝐮𝐬𝐭 𝐒𝐮𝐫𝐯𝐢𝐯𝐞 𝐬𝐞𝐫𝐢𝐞𝐬 about Mindset, Wellness, Parenting, and Home and get access to all for the… https://t.co/YU1KRUrIo9"
186,'1263613079666950144,5/21/20 23:30,MalhotraSud,"Brampton, Ontario","Does isolation and allowing people working from home for example - @Google and @Twitter , isn’t that making the cul… https://t.co/vcdWv1Qy21"
187,'1263613078412894210,5/21/20 23:30,CityNewsMTL,Montreal,‘I didn’t want to give the press the pleasure of seeing it’: Donald Trump claims he wore a face mask during his tou… https://t.co/r6iJhnE2Sb
188,'1263613077385289728,5/21/20 23:30,AHNtoday,,We’re providing care to our patients in underserved communities by bringing telehealth technology to them. We recen… https://t.co/KaAnenlkyC
189,'1263613077280481286,5/21/20 23:30,RedCloudSec,"Toronto, Ontario","The WPIC now forecasts a 2020 platinum surplus of 247k oz, which is 128k oz higher than its previous forecast despi… https://t.co/0bqi7wQXmB"
190,'1263613077125283840,5/21/20 23:30,easybodyfit,United Kingdom,COVID-19 Antibodies May Tame Inflammatory Condition in Kids: Study  #sleep https://t.co/0kL3VQ5SnJ
191,'1263613076927987713,5/21/20 23:30,SonyaMcKay13,,@MarkRuffalo @100isNow @ChrisEvans @chrishemsworth @AnnastaciaMP @stopadani @AYCC @ShoebridgeMLC @algore… https://t.co/zmV3n0LRgA
192,'1263613076168937473,5/21/20 23:30,MassDPH,"Boston, MA","This new interactive map provides an easy way to locate a COVID-19 test site, for those experiencing symptoms or wh… https://t.co/6eWXLYuYcu"
193,'1263613075149578240,5/21/20 23:30,Dirky_Minded,"Sydney, Australia","About half of the Twitter accounts pushing misinformation about COVID-19 and calling for ""reopening America"" may be… https://t.co/4LNzPg7P50"
194,'1263613075036536837,5/21/20 23:30,DrIkramulHaq,"Lahore, Pakistan","The existing system imposes higher taxes but yields lower revenues. Only 2,000 companies pay 75% of total taxes. Th… https://t.co/sksBJC23gQ"
195,'1263613074914902017,5/21/20 23:30,evolvesustain,"Madison, WI / Global",[USA] COVID-19 sparks a rebirth of the local farm movement // https://t.co/m3e0aMVQow
196,'1263613074793209859,5/21/20 23:30,ASBMB,"Rockville, Maryland","""Using the spike-like protein on its surface, the SARS-CoV-2 virus binds to #ACE2 – like a key being inserted into… https://t.co/P7qaAkIrav"
197,'1263613074709393415,5/21/20 23:30,AmazingMolds4Yo,"Utah, USA",#COVID BUY 3 GET 1 FREE Owl Charm Mold #COVID19 SALES https://t.co/FXuhXndYYk https://t.co/XQIwHwV54j
198,'1263613074507956224,5/21/20 23:30,therealdigizzle,"Minnesota, USA",Covid-19’s unlikely victim: new emojis 😱 https://t.co/r9BoHgc0bx
199,'1263613074507874304,5/21/20 23:30,tracysherlock,Vancouver BC,"Dr. Henry says: ""We know this is going to be a challenging time for some people and it's going to be nerve-racking… https://t.co/tRqRGqvX63"
200,'1263613074461900801,5/21/20 23:30,AHumanAgency,Australia,Did you miss our last webinar? Here are our top 3 tips for building a new norm! Are you struggling to create a post… https://t.co/LoPs2FnGaP
201,'1263613074088452096,5/21/20 23:30,sacnotarypublic,"Elk Grove, CA",Mobile Notary Public $15 #elkgrove #sacramento #COVID19 #coronavirus https://t.co/xt9RVQet1W
202,'1263613073925066753,5/21/20 23:30,Social_Ventures,Australia,We have once again updated our #charity and #nonprofit guide to the Government supports available during… https://t.co/u3pYsEj9S7
203,'1263613072930996229,5/21/20 23:30,AbolishPrivPris,"Phoenix, AZ","U.S. Asks Justices to Block Ohio Prisoner Release
https://t.co/G5GxKBqxyv https://t.co/hVuTNXzGDR"
204,'1263613071915757568,5/21/20 23:30,ANCALERTS,Philippines,Salvaña: The fact that our healthcare system is not being overwhelmed shows PH doing well. Nung una tayong nag-lock… https://t.co/tw6FmSkq9Y
205,'1263613070645084164,5/21/20 23:30,Griffith_Uni,"Queensland, Australia","Immunity passports - good or bad? #GriffithUni's Professor Nigel McMillan writes a piece for @ConversationEDU, sayi… https://t.co/kmBvIbOPr9"
206,'1263613069692997635,5/21/20 23:30,AirMedToday,USA,Mayo Clinic doctors find many COVID-19 antibody tests fail their quality standards: ABC News exclusive | KSTP https://t.co/izopOX3RAE
207,'1263613069667766273,5/21/20 23:30,bctv_org,"Reading, Pa.","Reading Hospital Foundation has purchased more than $50,000 of Personal Protective Equipment (PPE) to donate to… https://t.co/XyyDYRM3KJ"
208,'1263613067704885248,5/21/20 23:30,NapaRegister,"Napa, California","With no timetable for California to completely lift a statewide shutdown, Yountville will forgo its traditional Jul… https://t.co/vjWmSOvLS0"
209,'1263613067692310533,5/21/20 23:30,The_NewArab,London,"Tune into @TheNewArabVoice to hear @RSawyeddollah, from Cox's Bazaar in #Bangladesh, speak on how the grave dangers… https://t.co/sjVhrnRd7v"
210,'1263613067683913728,5/21/20 23:30,JSSBennett,"Ottawa, Ontario, Canada","Helping your Child Cope with the COVID-19 Pandemic - Growing a Reader: Kids' Books, Tips and More https://t.co/vh9RnCkwCo"
211,'1263613066421428227,5/21/20 23:30,COVID19_bot,,"Evolution of number of cases for Djibouti, with a total confirmed of 1,828 https://t.co/Wg2j1Uhhgq"
212,'1263613066341744641,5/21/20 23:30,Which50,"Sydney, New South Wales","Some organisations are already taking advantage of the pandemic, using it to reshape their operations and uncover n… https://t.co/i9mWtl7TUr"
213,'1263613066232684544,5/21/20 23:30,dilloncollier,"San Antonio, TX","FULL STORY He qualified for a PR bond, but Gov. Abbott’s order kept him in jail. Now he has COVID-19 #KSATnews  https://t.co/5tHth1qYia"
214,'1263613065549012993,5/21/20 23:30,conqueringchd,,Seeking people with CHD of all ages and diagnoses who have experienced symptoms of COVID to complete the survey. Fo… https://t.co/AEWAWoTXoy
215,'1263613065360220161,5/21/20 23:30,anupartha,,"Unbelievable numbers - according to #JohnHopkinsUniversity, the number of confirmed global #coronavirus cases has s… https://t.co/xCQSAUPZcC"
216,'1263613065054113792,5/21/20 23:30,MAOofAlabama,Central and Southeast Alabama,"For many of us, the idea of how easily a virus can spread can be hard to grasp. You may have seen the black light e… https://t.co/lglSysT9mR"
217,'1263613064882110469,5/21/20 23:30,KiwiGaryIreland,"Tauranga City, New Zealand",How will COVID-19 shape the trajectory of AI? https://t.co/RTOLu7NlLK via @etechbrew https://t.co/Chgt98tISI
218,'1263613064127152131,5/21/20 23:30,DLA_PiperCanada,Canada,COVID-19 as an occupational disease: Ontario proposes amendments to their Workplace Safety and Insurance Act. Find… https://t.co/sA1fVuZTHB
219,'1263613063485370370,5/21/20 23:30,AIDAorg,"San Francisco, USA","🇧🇷 #AlertaAIDA Brazil | There are 53 ethnic groups with cases of COVID-19 in Brazil, according to the count as of M… https://t.co/6ywFuNe2VP"
220,'1263613063392985088,5/21/20 23:30,Cuebiq,"New York, NY",Researchers at Northeastern MOBS Lab are using Cuebiq data to analyze changes in #mobility and commuting patterns i… https://t.co/eO105kb30S
221,'1263613063040831496,5/21/20 23:30,CrainsCleveland,"Cleveland, OH",.@UHhospitals is participating in a study to determine if plasma donated from someone who's recovered from COVID-19… https://t.co/dyhhEg3HV2
222,'1263613062218735616,5/21/20 23:30,ChanZuckerberg,"Redwood City, CA","#DACA recipients are 
Doctors 
Nurses
Other health care professionals
And they’re essential to our response to… https://t.co/atwz2Pdu6D"
223,'1263613062071926786,5/21/20 23:30,CodingKeeda,"Ann Arbor, MI","WFH was such a delight. #Covid_19 has taken away that charm.
#WorkFromHome #WFH"
224,'1263613062046613504,5/21/20 23:30,Andy22Alcala,,"Pack your bags we’re going north ! 😛 jk 🥺😕

 COVID-19: Some US national parks are re-opening for Memorial Day weeke… https://t.co/PRqBTA0j99"
225,'1263613061916692480,5/21/20 23:30,covid_data,,"COVID19 Stats for Uruguay as of May 22, 2020:

Total Cases: 749
New Cases: +3
Total Deaths: 20
New Deaths: no data… https://t.co/9fnnJsoSmi"
226,'1263613061690204161,5/21/20 23:30,WDVMTV,"MD, PA, WV, VA",Lawmakers say the bill would forbid mine operators from retaliating against miners who report a COVID-19 infection. https://t.co/uPwMp0O0uC
